,Accuracy,F1 Score,Theil Index,False Positive Rate - Unprivileged,False Positive Rate - Privileged,False Negative Rate - Unprivileged,False Negative Rate - Privileged,Accuracy - Unprivileged,Accuracy - Privileged,False Discovery Rate - Unprivileged,False Discovery Rate - Privileged,False Omission Rate - Unprivileged,False Omission Rate - Privileged,Num True Pos,Num True Neg,Num False Pos,Num False Neg,Num True Pos - Privileged,Num True Neg - Privileged,Num False Pos - Privileged,Num False Neg - Privileged,Num True Pos - Unprivileged,Num True Neg - Unprivileged,Num False Pos - Unprivileged,Num False Neg - Unprivileged,F1 Score - Privileged,F1 Score - Unprivileged,Privileged base Rate,Unprivileged base Rate,Consistency
GFC,0.5501666666666667,0.5053333333333333,0.30960000000000004,0.5489333333333334,0.6123999999999999,0.35736666666666667,0.35453333333333337,0.5579333333333333,0.5355,0.39139999999999997,0.3666333333333333,0.3383333333333334,0.5035666666666666,655.6666666666666,362.6666666666667,472.3333333333333,360.3333333333333,241.66666666666666,91.0,149.66666666666666,140.0,414.0,271.6666666666667,322.6666666666667,220.33333333333334,0.5209666666666667,0.49710000000000004,0.6325,0.5978,0.9444
GFC + EOP,0.5442,0.5227333333333334,0.2919333333333333,0.6139,0.6002333333333333,0.32249999999999995,0.34873333333333334,0.5447,0.5440666666666667,0.4184333333333334,0.35159999999999997,0.32276666666666665,0.46880000000000005,680.0,327.3333333333333,507.6666666666667,336.0,244.0,94.0,146.66666666666666,137.66666666666666,436.0,233.33333333333334,361.0,198.33333333333334,0.5343000000000001,0.5176666666666667,0.6313333333333334,0.6468666666666666,0.9394
GFC + CEOP,0.4414,0.30793333333333334,0.5316333333333333,0.4904,0.4365333333333334,0.6244666666666667,0.6242,0.4321333333333333,0.45903333333333335,0.6622666666666667,0.5351,0.5651666666666667,0.4193666666666667,380.0,437.0,398.0,636.0,148.33333333333334,138.0,102.66666666666667,233.33333333333334,231.66666666666666,299.0,295.3333333333333,402.6666666666667,0.3297,0.29553333333333337,0.39963333333333334,0.4306666666666667,0.9393666666666666
GFC + ROC,0.4597666666666666,0.29546666666666666,0.5341666666666667,0.4332,0.4081333333333333,0.6255333333333333,0.6393666666666666,0.4586333333333334,0.4612,0.6348333333333332,0.5538333333333334,0.36543333333333333,0.4154333333333333,373.3333333333333,477.6666666666667,357.3333333333333,642.6666666666666,142.66666666666666,145.0,95.66666666666667,239.0,230.66666666666666,332.6666666666667,261.6666666666667,403.6666666666667,0.30563333333333337,0.28953333333333336,0.3791333333333333,0.4026,0.9637333333333333
PR,0.3329666666666667,0.2925,0.5884,0.6251666666666668,0.4270333333333333,0.7138,0.8061666666666666,0.32916666666666666,0.3406666666666667,0.6719666666666666,0.5821333333333333,0.6699666666666667,0.6901999999999999,255.33333333333334,361.0,474.0,760.6666666666666,74.0,138.0,102.66666666666667,307.6666666666667,181.33333333333334,223.0,371.3333333333333,453.0,0.2647333333333333,0.3056333333333333,0.2838333333333333,0.4498333333333333,0.8408666666666668
PR + EOP,0.6454333333333334,0.7039333333333334,0.19086666666666666,0.49689999999999995,0.5234333333333333,0.2281,0.23773333333333335,0.6421,0.6518333333333333,0.37653333333333333,0.3026,0.32489999999999997,0.4399,781.0,413.6666666666667,421.3333333333333,235.0,291.0,114.66666666666667,126.0,90.66666666666667,490.0,299.0,295.3333333333333,144.33333333333334,0.7281333333333334,0.6897333333333333,0.6701,0.6390666666666667,0.7884666666666668
PR + CEOP,0.6656,0.7122666666666667,0.19716666666666668,0.3748333333333333,0.6071000000000001,0.2862,0.1788,0.6708333333333334,0.6550666666666667,0.33003333333333335,0.31806666666666666,0.32803333333333334,0.41983333333333334,766.3333333333334,465.6666666666667,369.3333333333333,249.66666666666666,313.3333333333333,94.33333333333333,146.33333333333334,68.33333333333333,453.0,371.3333333333333,223.0,181.33333333333334,0.7448333333333333,0.6910666666666666,0.7386666666666667,0.5501666666666667,0.8367666666666667
PR + ROC,0.6585333333333333,0.6888333333333333,0.2363666666666667,0.3808666666666667,0.3733333333333333,0.27896666666666664,0.36169999999999997,0.6706333333333333,0.6346666666666666,0.33,0.26943333333333336,0.32353333333333334,0.4771,700.6666666666666,518.3333333333334,316.6666666666667,315.3333333333333,244.0,151.0,89.66666666666667,137.66666666666666,456.6666666666667,367.3333333333333,227.0,177.66666666666666,0.6810333333333333,0.6928333333333333,0.5359333333333334,0.5566,0.8374666666666667
EGR,0.6542333333333333,0.6993,0.21126666666666663,0.44446666666666673,0.4329,0.24286666666666668,0.30856666666666666,0.6594666666666668,0.6438666666666667,0.3549333333333333,0.28286666666666666,0.318,0.4630666666666667,744.3333333333334,466.6666666666667,368.3333333333333,271.6666666666667,264.0,136.66666666666666,104.0,117.66666666666667,480.3333333333333,330.0,264.3333333333333,154.0,0.7039666666666667,0.6964666666666667,0.5912666666666666,0.6060333333333333,0.8340000000000001
EGR + EOP,0.6402,0.6825666666666667,0.2296,0.4405666666666666,0.4329,0.2875333333333333,0.30856666666666666,0.6383333333333333,0.6438666666666667,0.36696666666666666,0.28286666666666666,0.3543333333333334,0.4630666666666667,716.0,469.0,366.0,300.0,264.0,136.66666666666666,104.0,117.66666666666667,452.0,332.3333333333333,262.0,182.33333333333334,0.7039666666666667,0.6703,0.5912666666666666,0.5811000000000001,0.7932333333333333
EGR + CEOP,0.6434666666666666,0.6941999999999999,0.20943333333333336,0.49196666666666666,0.41733333333333333,0.22076666666666667,0.33046666666666663,0.6472333333333333,0.6359,0.371,0.2819,0.3172333333333333,0.4706333333333333,749.3333333333334,441.6666666666667,393.3333333333333,266.6666666666667,255.33333333333334,140.33333333333334,100.33333333333333,126.33333333333333,494.0,301.3333333333333,293.0,140.33333333333334,0.6915999999999999,0.6952666666666666,0.5717666666666666,0.6406000000000001,0.8403
EGR + ROC,0.6529666666666667,0.6875333333333332,0.23226666666666665,0.4014,0.4040000000000001,0.2793666666666667,0.33956666666666663,0.6617000000000001,0.6359,0.3420666666666667,0.27753333333333335,0.3307333333333333,0.47163333333333335,709.3333333333334,499.3333333333333,335.6666666666667,306.6666666666667,252.0,143.66666666666666,97.0,129.66666666666666,457.3333333333333,355.6666666666667,238.66666666666666,177.0,0.6884666666666667,0.6868,0.5609999999999999,0.5663333333333332,0.8470333333333334
