,Accuracy,F1 Score,Theil Index,False Positive Rate - Unprivileged,False Positive Rate - Privileged,False Negative Rate - Unprivileged,False Negative Rate - Privileged,Accuracy - Unprivileged,Accuracy - Privileged,False Discovery Rate - Unprivileged,False Discovery Rate - Privileged,False Omission Rate - Unprivileged,False Omission Rate - Privileged,Num True Pos,Num True Neg,Num False Pos,Num False Neg,Num True Pos - Privileged,Num True Neg - Privileged,Num False Pos - Privileged,Num False Neg - Privileged,Num True Pos - Unprivileged,Num True Neg - Unprivileged,Num False Pos - Unprivileged,Num False Neg - Unprivileged,F1 Score - Privileged,F1 Score - Unprivileged,Privileged base Rate,Unprivileged base Rate,Consistency
DIR,0.6731333333333334,0.7215666666666666,0.1858,0.41809999999999997,0.5209333333333334,0.23896666666666666,0.20886666666666667,0.6741666666666667,0.6711999999999999,0.33866666666666667,0.29256666666666664,0.3025666666666667,0.4099333333333333,784.6666666666666,461.3333333333333,373.6666666666667,231.33333333333334,302.0,115.66666666666667,125.0,79.66666666666667,482.6666666666667,345.6666666666667,248.66666666666666,151.66666666666666,0.7468666666666666,0.7064333333333334,0.6859999999999999,0.5951333333333334,0.8646666666666668
DIR + EOP,0.6475666666666666,0.7125333333333334,0.1744,0.5388333333333334,0.5209333333333334,0.20073333333333335,0.20886666666666667,0.6356333333333334,0.6711999999999999,0.38666666666666666,0.29256666666666664,0.31423333333333336,0.4099333333333333,809.0,389.6666666666667,445.3333333333333,207.0,302.0,115.66666666666667,125.0,79.66666666666667,507.0,274.0,320.3333333333333,127.33333333333333,0.7468666666666666,0.6933333333333334,0.6859999999999999,0.6732666666666667,0.8196
DIR + CEOP,0.6715333333333334,0.7223333333333333,0.18203333333333335,0.41809999999999997,0.5619333333333333,0.23896666666666666,0.19056666666666666,0.6741666666666667,0.6663333333333333,0.33866666666666667,0.30423333333333336,0.3025666666666667,0.4086,791.6666666666666,451.3333333333333,383.6666666666667,224.33333333333334,309.0,105.66666666666667,135.0,72.66666666666667,482.6666666666667,345.6666666666667,248.66666666666666,151.66666666666666,0.7482666666666667,0.7064333333333334,0.7133666666666666,0.5951333333333334,0.8585333333333333
DIR + ROC,0.6720666666666667,0.7058333333333334,0.21766666666666667,0.3811333333333333,0.3900333333333334,0.2683666666666667,0.30496666666666666,0.6769,0.6626333333333333,0.32683333333333336,0.2610333333333334,0.31443333333333334,0.4422333333333333,729.3333333333334,514.6666666666666,320.3333333333333,286.6666666666667,265.3333333333333,147.0,93.66666666666667,116.33333333333333,464.0,367.6666666666667,226.66666666666666,170.33333333333334,0.7162333333333334,0.6999,0.5767666666666668,0.5620666666666666,0.8561666666666667
DIR + GFC,0.5404,0.4843,0.31216666666666665,0.5881,0.616,0.35136666666666666,0.35023333333333334,0.543,0.5361333333333334,0.44963333333333333,0.4762666666666666,0.311,0.42819999999999997,661.3333333333334,339.0,496.0,354.6666666666667,243.0,90.0,150.66666666666666,138.66666666666666,418.3333333333333,249.0,345.3333333333333,216.0,0.5074,0.47193333333333337,0.6364333333333333,0.6196333333333334,0.9702666666666667
DIR + GFC + EOP,0.5474666666666667,0.6490999999999999,0.1756333333333333,0.7860333333333335,0.7692333333333333,0.18446666666666667,0.18423333333333333,0.5288333333333334,0.5842666666666666,0.4801,0.37270000000000003,0.27566666666666667,0.45333333333333337,830.0,183.33333333333334,651.6666666666666,186.0,309.0,54.333333333333336,186.33333333333334,72.66666666666667,521.0,129.0,465.3333333333333,113.33333333333333,0.6933333333333334,0.6246333333333334,0.7977666666666666,0.8018000000000001,0.8393333333333333
DIR + GFC + CEOP,0.45940000000000003,0.2797,0.5455,0.4179333333333333,0.3978333333333333,0.6431,0.6427333333333333,0.45730000000000004,0.4628333333333334,0.6654,0.5490666666666667,0.6031333333333334,0.4134333333333333,361.0,489.3333333333333,345.6666666666667,655.0,141.33333333333334,147.33333333333334,93.33333333333333,240.33333333333334,219.66666666666666,342.0,252.33333333333334,414.6666666666667,0.3011,0.26733333333333337,0.3732,0.3860666666666666,0.9665666666666667
DIR + GFC + ROC,0.4689666666666666,0.26356666666666667,0.5509999999999999,0.3777,0.37123333333333336,0.656,0.6530999999999999,0.4697,0.46659999999999996,0.6673333333333334,0.5402,0.5243666666666668,0.5766,348.6666666666667,519.3333333333334,315.6666666666667,667.3333333333334,137.33333333333334,153.66666666666666,87.0,244.33333333333334,211.33333333333334,365.6666666666667,228.66666666666666,423.0,0.2901,0.24856666666666669,0.3565666666666667,0.3600666666666667,0.9799000000000001
DIR + PR,0.3301,0.2681,0.6142666666666666,0.6023000000000001,0.3921666666666666,0.7379333333333333,0.8379,0.32780000000000004,0.33476666666666666,0.6842333333333332,0.6051333333333333,0.6651333333333334,0.6859000000000001,228.0,383.0,452.0,788.0,62.0,146.33333333333334,94.33333333333333,319.6666666666667,166.0,236.66666666666666,357.6666666666667,468.3333333333333,0.22966666666666669,0.2858,0.2511333333333334,0.42629999999999996,0.855
DIR + PR + EOP,0.6342666666666666,0.7003666666666667,0.18523333333333333,0.5321333333333333,0.5693666666666667,0.21589999999999998,0.22806666666666667,0.6312666666666668,0.6400666666666667,0.3884666666666667,0.3179,0.32813333333333333,0.45413333333333333,792.3333333333334,381.6666666666667,453.3333333333333,223.66666666666666,294.6666666666667,103.66666666666667,137.0,87.0,497.6666666666667,278.0,316.3333333333333,136.66666666666666,0.7241,0.6866333333333333,0.6936333333333332,0.6624,0.7980666666666667
