,Accuracy,F1 Score,Theil Index,False Positive Rate - Unprivileged,False Positive Rate - Privileged,False Negative Rate - Unprivileged,False Negative Rate - Privileged,Accuracy - Unprivileged,Accuracy - Privileged,False Discovery Rate - Unprivileged,False Discovery Rate - Privileged,False Omission Rate - Unprivileged,False Omission Rate - Privileged,Num True Pos,Num True Neg,Num False Pos,Num False Neg,Num True Pos - Privileged,Num True Neg - Privileged,Num False Pos - Privileged,Num False Neg - Privileged,Num True Pos - Unprivileged,Num True Neg - Unprivileged,Num False Pos - Unprivileged,Num False Neg - Unprivileged,F1 Score - Privileged,F1 Score - Unprivileged,Privileged base Rate,Unprivileged base Rate,Consistency
DIR + PR + CEOP,0.8831333333333333,0.25966666666666666,0.11636666666666667,0.06593333333333333,0.011500000000000002,0.5433,0.8527,0.8238333333333334,0.8848666666666668,0.30846666666666667,0.3591666666666667,0.14670000000000002,0.10813333333333335,188.33333333333334,7889.666666666667,102.66666666666667,966.3333333333334,161.66666666666666,7702.333333333333,89.33333333333333,934.0,26.666666666666668,187.33333333333334,13.333333333333334,32.333333333333336,0.23893333333333336,0.5374333333333333,0.028233333333333333,0.15386666666666668,0.9669666666666666
DIR + PR + ROC,0.2803333333333334,0.26003333333333334,0.037933333333333326,0.7020333333333334,0.8267333333333333,0.0,0.0003,0.4580666666666667,0.27509999999999996,0.7043666666666666,0.8543666666666666,0.0,0.00019999999999999998,1154.3333333333333,1410.0,6582.333333333333,0.3333333333333333,1095.3333333333333,1350.0,6441.666666666667,0.3333333333333333,59.0,60.0,140.66666666666666,0.0,0.2541333333333333,0.45603333333333335,0.8480666666666666,0.7694666666666666,0.8968666666666666
DIR + EGR,0.8963666666666666,0.5303333333333334,0.08373333333333333,0.027800000000000002,0.04143333333333333,0.7422,0.5247666666666667,0.8084666666666666,0.8989000000000001,0.26109999999999994,0.38273333333333337,0.18406666666666668,0.07153333333333334,535.3333333333334,7663.666666666667,328.6666666666667,619.3333333333334,520.3333333333334,7468.666666666667,323.0,575.3333333333334,15.0,195.0,5.666666666666667,44.0,0.5366666666666667,0.37579999999999997,0.0949,0.07926666666666667,0.9484
DIR + EGR + EOP,0.8793666666666665,0.41863333333333336,0.10076666666666667,0.027800000000000002,0.043899999999999995,0.7635666666666667,0.6486666666666666,0.8032333333333334,0.8816,0.2821666666666667,0.47079999999999994,0.18839999999999998,0.08703333333333334,399.0,7644.666666666667,347.6666666666667,755.6666666666666,385.3333333333333,7449.666666666667,342.0,710.3333333333334,13.666666666666666,195.0,5.666666666666667,45.333333333333336,0.4214,0.3464666666666667,0.08186666666666666,0.07406666666666667,0.9254000000000001
DIR + EGR + CEOP,0.8788666666666667,0.1612,0.1245,0.014900000000000002,0.007366666666666667,0.8974666666666667,0.9079,0.7841,0.8816333333333333,0.30276666666666663,0.3640999999999999,0.21150000000000002,0.11396666666666666,107.0,7932.0,60.333333333333336,1047.6666666666667,101.0,7734.333333333333,57.333333333333336,994.6666666666666,6.0,197.66666666666666,3.0,53.0,0.16036666666666666,0.17243333333333333,0.0178,0.03473333333333333,0.9776333333333334
DIR + EGR + ROC,0.8963333333333333,0.5348333333333334,0.08246666666666667,0.02356666666666667,0.043500000000000004,0.7658999999999999,0.5112333333333333,0.8087,0.8989333333333334,0.24883333333333332,0.3834666666666667,0.18656666666666666,0.0697,550.3333333333334,7648.666666666667,343.6666666666667,604.3333333333334,536.3333333333334,7452.666666666667,339.0,559.3333333333334,14.0,196.0,4.666666666666667,45.0,0.5420333333333334,0.3460666666666667,0.09846666666666666,0.0724,0.9497666666666668
DIR + GSR,0.8904666666666667,0.5325666666666667,0.08183333333333333,0.008066666666666666,0.05456666666666667,0.8821666666666667,0.4772,0.7915333333333333,0.8933333333333334,0.1381,0.41053333333333336,0.20806666666666665,0.06580000000000001,579.3333333333334,7565.666666666667,426.6666666666667,575.3333333333334,572.6666666666666,7366.666666666667,425.0,523.0,6.666666666666667,199.0,1.6666666666666667,52.333333333333336,0.5429,0.1949666666666667,0.11226666666666667,0.03176666666666667,0.9489333333333333
DIR + GSR + EOP,0.8755000000000001,0.2058333333333333,0.12109999999999999,0.011233333333333333,0.018866666666666667,0.8821666666666667,0.8543666666666666,0.7890333333333333,0.8780333333333333,0.1708333333333333,0.4269,0.20853333333333332,0.1089,165.33333333333334,7843.0,149.33333333333334,989.3333333333334,158.66666666666666,7644.666666666667,147.0,937.0,6.666666666666667,198.33333333333334,2.3333333333333335,52.333333333333336,0.20643333333333336,0.19200000000000003,0.0344,0.034300000000000004,0.9619
DIR + GSR + CEOP,0.8780333333333333,0.11750000000000001,0.12733333333333333,0.023966666666666667,0.004,0.7207,0.9474,0.8202666666666666,0.8797333333333333,0.1973,0.35200000000000004,0.17523333333333335,0.11796666666666666,74.66666666666667,7956.666666666667,35.666666666666664,1080.0,57.666666666666664,7760.666666666667,31.0,1038.0,17.0,196.0,4.666666666666667,42.0,0.09723333333333334,0.3875333333333333,0.009933333333333334,0.08413333333333334,0.9849333333333333
DIR + GSR + ROC,0.5877333333333333,0.4049666666666667,0.05406666666666667,0.34653333333333336,0.46950000000000003,0.14776666666666669,0.03273333333333333,0.7041666666666666,0.5843666666666666,0.5379333333333333,0.7420333333333332,0.04700000000000001,0.006599999999999999,1110.3333333333333,4265.666666666667,3726.6666666666665,44.333333333333336,1059.6666666666667,4133.0,3658.6666666666665,36.0,50.666666666666664,132.66666666666666,68.0,8.333333333333334,0.39946666666666664,0.5863333333333334,0.5308333333333334,0.4597333333333333,0.9005000000000001
Logistic Regression,0.9004666666666666,0.5187666666666667,0.08583333333333333,0.0725,0.029800000000000004,0.5235333333333333,0.5775333333333333,0.8240666666666666,0.9027333333333334,0.33476666666666666,0.3337666666666667,0.14293333333333333,0.07726666666666666,491.0,7745.666666666667,246.66666666666666,663.6666666666666,463.0,7559.666666666667,232.0,632.6666666666666,28.0,186.0,14.666666666666666,31.0,0.5169333333333334,0.5511,0.0782,0.16419999999999998,0.9511333333333333
EOP,0.8810333333333333,0.4782333333333333,0.09186666666666667,0.0659,0.05383333333333334,0.6207333333333334,0.5647666666666668,0.8073666666666667,0.8831666666666665,0.36693333333333333,0.4681333333333333,0.16376666666666667,0.07743333333333333,499.3333333333333,7559.333333333333,433.0,655.3333333333334,477.0,7372.0,419.6666666666667,618.6666666666666,22.333333333333332,187.33333333333334,13.333333333333334,36.666666666666664,0.47856666666666664,0.47163333333333335,0.1009,0.1373,0.9192666666666666
CEOP,0.8768333333333334,0.08403333333333333,0.1295666666666667,0.0725,0.0012666666666666666,0.5235333333333333,0.9779666666666667,0.8240666666666666,0.8783666666666666,0.33476666666666666,0.17313333333333336,0.14293333333333333,0.121,52.333333333333336,7968.0,24.333333333333332,1102.3333333333333,24.333333333333332,7782.0,9.666666666666666,1071.3333333333333,28.0,186.0,14.666666666666666,31.0,0.04186666666666666,0.5511,0.003833333333333333,0.16419999999999998,0.9911666666666666
ROC,0.8894666666666667,0.3328333333333333,0.10873333333333333,0.021566666666666665,0.013433333333333334,0.7207,0.7845000000000001,0.8187000000000001,0.8915333333333333,0.19196666666666665,0.30596666666666666,0.17846666666666666,0.10053333333333332,252.66666666666666,7883.333333333333,109.0,902.0,236.33333333333334,7687.0,104.66666666666667,859.3333333333334,16.333333333333332,196.33333333333334,4.333333333333333,42.666666666666664,0.32866666666666666,0.4076333333333333,0.03836666666666667,0.07963333333333332,0.9686666666666666
GFC,0.8954333333333334,0.44706666666666667,0.09596666666666666,0.0462,0.022966666666666666,0.6127666666666666,0.6678000000000001,0.8238666666666666,0.8975333333333334,0.2817,0.3297333333333334,0.15953333333333333,0.08766666666666667,386.6666666666667,7804.0,188.33333333333334,768.0,364.0,7612.666666666667,179.0,731.6666666666666,22.666666666666668,191.33333333333334,9.333333333333334,36.333333333333336,0.4442,0.49763333333333337,0.061099999999999995,0.12313333333333332,0.9719333333333333
GFC + EOP,0.8856666666666667,0.42806666666666665,0.09913333333333334,0.04276666666666667,0.03513333333333333,0.6592333333333333,0.6610333333333335,0.8163,0.8877,0.2907333333333333,0.4225999999999999,0.1687,0.08786666666666666,391.3333333333333,7710.0,282.3333333333333,763.3333333333334,371.3333333333333,7518.0,273.6666666666667,724.3333333333334,20.0,192.0,8.666666666666666,39.0,0.42663333333333336,0.4543,0.07256666666666667,0.11036666666666667,0.9547333333333334
GFC + CEOP,0.8823,0.22199999999999998,0.11933333333333333,0.04786666666666667,0.008600000000000002,0.6188333333333333,0.8794666666666666,0.8212999999999999,0.8840666666666666,0.2905,0.34303333333333336,0.161,0.11086666666666667,154.66666666666666,7915.666666666667,76.66666666666667,1000.0,132.33333333333334,7724.666666666667,67.0,963.3333333333334,22.333333333333332,191.0,9.666666666666666,36.666666666666664,0.20299999999999999,0.49019999999999997,0.022433333333333333,0.12316666666666669,0.9758
GFC + ROC,0.8953666666666668,0.4462333333333333,0.09606666666666668,0.049433333333333336,0.0229,0.6179666666666667,0.6683333333333333,0.82,0.8975333333333332,0.2969333333333333,0.32933333333333337,0.16113333333333332,0.08776666666666666,385.6666666666667,7804.0,188.33333333333334,769.0,363.3333333333333,7613.333333333333,178.33333333333334,732.3333333333334,22.333333333333332,190.66666666666666,10.0,36.666666666666664,0.4438,0.48806666666666665,0.06096666666666667,0.12436666666666668,0.9721000000000001
PR,0.9006666666666666,0.5177333333333334,0.08603333333333334,0.051,0.0297,0.5758333333333333,0.5774333333333334,0.8275666666666667,0.9028,0.27663333333333334,0.3330333333333333,0.15236666666666668,0.0772,487.6666666666667,7750.666666666667,241.66666666666666,667.0,463.0,7560.333333333333,231.33333333333334,632.6666666666666,24.666666666666668,190.33333333333334,10.333333333333334,34.333333333333336,0.5172333333333333,0.5224333333333334,0.07813333333333333,0.13446666666666668,0.9516
